,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,poutcome_0,poutcome_1
12369,48,4,999,1,-0.1,93.2,-42.0,4.153,5195.8,0.6098372781065089,0.03106508875739645
12370,55,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
12371,32,4,999,2,-2.9,92.963,-40.8,1.262,5076.2,0.6098372781065089,0.03106508875739645
12372,51,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0.6105706021561925,0.03133491103514769
12373,62,1,999,1,-2.9,92.201,-31.4,0.854,5076.2,0.6098372781065089,0.03106508875739645
12374,36,7,999,0,1.4,94.465,-41.8,4.961,5228.1,0.6105706021561925,0.03133491103514769
12375,48,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0.6105706021561925,0.03133491103514769
12376,32,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
12377,24,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
12378,33,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,0.6105706021561925,0.03133491103514769
12379,54,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0.6105706021561925,0.03133491103514769
12380,30,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
12381,36,3,999,0,1.1,93.994,-36.4,4.864,5191.0,0.6105706021561925,0.03133491103514769
12382,47,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
12383,56,5,999,0,1.4,93.918,-42.7,4.957,5228.1,0.6105706021561925,0.03133491103514769
12384,31,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,0.6105706021561925,0.03133491103514769
12385,27,12,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
12386,43,3,999,0,1.1,93.994,-36.4,4.858,5191.0,0.6105706021561925,0.03133491103514769
12387,55,6,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
12388,39,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0.6105706021561925,0.03133491103514769
12389,41,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
12390,42,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
12391,49,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
12392,30,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
12393,50,1,999,0,-2.9,92.469,-33.6,1.029,5076.2,0.6105706021561925,0.03133491103514769
12394,35,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
12395,27,1,999,0,-3.4,92.379,-29.8,0.781,5017.5,0.6105706021561925,0.03133491103514769
12396,31,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
12397,26,2,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
12398,79,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0.6105706021561925,0.03133491103514769
12399,36,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12400,39,3,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
12401,44,4,999,0,1.4,93.444,-36.1,4.962,5228.1,0.6105706021561925,0.03133491103514769
12402,32,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
12403,56,5,999,0,1.4,93.918,-42.7,4.961,5228.1,0.6105706021561925,0.03133491103514769
12404,35,1,999,1,-1.8,92.893,-46.2,1.313,5099.1,0.6098372781065089,0.03106508875739645
12405,28,7,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
12406,44,3,999,0,-1.8,93.075,-47.1,1.483,5099.1,0.6105706021561925,0.03133491103514769
12407,38,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,0.6105706021561925,0.03133491103514769
12408,52,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0.6105706021561925,0.03133491103514769
12409,29,1,999,0,-1.8,93.876,-40.0,0.699,5008.7,0.6105706021561925,0.03133491103514769
12410,36,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0.6105706021561925,0.03133491103514769
12411,35,4,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
12412,30,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0.6105706021561925,0.03133491103514769
12413,37,2,999,1,-0.1,93.2,-42.0,4.076,5195.8,0.6098372781065089,0.03106508875739645
12414,34,3,999,0,-1.8,92.893,-46.2,1.354,5099.1,0.6105706021561925,0.03133491103514769
12415,43,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,0.6105706021561925,0.03133491103514769
12416,59,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,0.6105706021561925,0.03133491103514769
12417,46,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0.6105706021561925,0.03133491103514769
12418,42,1,999,0,-1.8,92.893,-46.2,1.334,5099.1,0.6105706021561925,0.03133491103514769
12419,40,18,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
12420,55,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
12421,49,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
12422,25,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,0.6105706021561925,0.03133491103514769
12423,43,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12424,47,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12425,44,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
12426,41,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
12427,65,2,999,0,-3.4,92.431,-26.9,0.744,5017.5,0.6105706021561925,0.03133491103514769
12428,34,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0.6105706021561925,0.03133491103514769
12429,32,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0.6105706021561925,0.03133491103514769
12430,51,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
12431,46,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12432,32,3,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
12433,30,4,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
12434,31,5,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
12435,36,2,999,0,1.1,93.994,-36.4,4.858,5191.0,0.6105706021561925,0.03133491103514769
12436,46,3,999,0,1.4,93.444,-36.1,4.967,5228.1,0.6105706021561925,0.03133491103514769
12437,33,2,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
12438,25,6,999,1,-2.9,92.963,-40.8,1.235,5076.2,0.6098372781065089,0.03106508875739645
12439,55,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0.6105706021561925,0.03133491103514769
12440,44,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0.6098372781065089,0.03106508875739645
12441,53,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12442,45,2,6,1,-3.0,92.713,-33.0,0.707,5023.5,0.5898876404494382,0.038202247191011236
12443,53,1,999,1,-0.1,93.2,-42.0,4.076,5195.8,0.6098372781065089,0.03106508875739645
12444,28,1,999,0,-1.8,92.893,-46.2,1.264,5099.1,0.6105706021561925,0.03133491103514769
12445,45,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
12446,55,4,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
12447,57,4,999,1,-1.8,92.893,-46.2,1.344,5099.1,0.6098372781065089,0.03106508875739645
12448,47,1,999,0,1.1,93.994,-36.4,4.858,5191.0,0.6105706021561925,0.03133491103514769
12449,46,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
12450,29,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,0.6105706021561925,0.03133491103514769
12451,29,11,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12452,37,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0.6105706021561925,0.03133491103514769
12453,64,4,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
12454,56,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
12455,36,3,999,0,-1.8,92.893,-46.2,1.354,5099.1,0.6105706021561925,0.03133491103514769
12456,40,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
12457,39,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0.6105706021561925,0.03133491103514769
12458,57,2,999,0,-1.8,93.369,-34.8,0.636,5008.7,0.6105706021561925,0.03133491103514769
12459,40,1,999,0,1.1,93.994,-36.4,4.858,5191.0,0.6105706021561925,0.03133491103514769
12460,28,5,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
12461,28,1,999,1,-2.9,92.201,-31.4,0.881,5076.2,0.6098372781065089,0.03106508875739645
12462,57,4,999,1,-1.8,92.893,-46.2,1.354,5099.1,0.6098372781065089,0.03106508875739645
12463,32,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
12464,32,1,999,0,1.4,93.444,-36.1,4.967,5228.1,0.6105706021561925,0.03133491103514769
12465,49,1,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
12466,33,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
12467,55,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,0.6105706021561925,0.03133491103514769
12468,39,1,999,0,-1.8,92.893,-46.2,1.266,5099.1,0.6105706021561925,0.03133491103514769
12469,37,1,6,2,-1.1,94.601,-49.5,1.025,4963.6,0.5898876404494382,0.038202247191011236
12470,25,2,999,0,-2.9,92.963,-40.8,1.268,5076.2,0.6105706021561925,0.03133491103514769
12471,24,2,999,0,-1.8,93.075,-47.1,1.466,5099.1,0.6105706021561925,0.03133491103514769
12472,23,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
12473,32,2,999,0,1.4,93.918,-42.7,4.968,5228.1,0.6105706021561925,0.03133491103514769
12474,60,4,999,0,-2.9,92.201,-31.4,0.879,5076.2,0.6105706021561925,0.03133491103514769
12475,48,2,999,0,1.4,94.465,-41.8,4.958,5228.1,0.6105706021561925,0.03133491103514769
12476,49,3,999,0,1.4,94.465,-41.8,4.962,5228.1,0.6105706021561925,0.03133491103514769
12477,22,1,999,0,1.4,94.465,-41.8,4.864,5228.1,0.6105706021561925,0.03133491103514769
12478,39,2,999,0,1.4,93.444,-36.1,4.97,5228.1,0.6105706021561925,0.03133491103514769
12479,43,1,999,1,-1.8,93.075,-47.1,1.41,5099.1,0.6098372781065089,0.03106508875739645
12480,48,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
12481,35,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12482,30,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
12483,31,3,999,0,-1.8,93.075,-47.1,1.415,5099.1,0.6105706021561925,0.03133491103514769
12484,47,1,999,0,1.4,93.918,-42.7,4.955,5228.1,0.6105706021561925,0.03133491103514769
12485,36,2,999,0,1.4,94.465,-41.8,4.962,5228.1,0.6105706021561925,0.03133491103514769
12486,43,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
12487,82,6,999,0,-1.8,93.749,-34.6,0.638,5008.7,0.6105706021561925,0.03133491103514769
12488,43,4,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
12489,34,6,999,1,-1.8,92.893,-46.2,1.266,5099.1,0.6098372781065089,0.03106508875739645
12490,29,2,999,0,1.1,93.994,-36.4,4.858,5191.0,0.6105706021561925,0.03133491103514769
12491,34,3,999,0,1.4,94.465,-41.8,4.961,5228.1,0.6105706021561925,0.03133491103514769
12492,37,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
12493,57,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
12494,38,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
12495,46,2,999,0,1.4,93.444,-36.1,4.97,5228.1,0.6105706021561925,0.03133491103514769
12496,48,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
12497,32,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,0.6105706021561925,0.03133491103514769
12498,72,2,999,0,-3.4,92.649,-30.1,0.715,5017.5,0.6105706021561925,0.03133491103514769
12499,43,5,999,0,-1.8,92.893,-46.2,1.344,5099.1,0.6105706021561925,0.03133491103514769
12500,25,6,999,0,-1.8,92.893,-46.2,1.244,5099.1,0.6105706021561925,0.03133491103514769
12501,38,2,6,1,-1.1,94.199,-37.5,0.879,4963.6,0.5898876404494382,0.038202247191011236
12502,46,2,999,0,-0.1,93.2,-42.0,4.076,5195.8,0.6105706021561925,0.03133491103514769
12503,48,4,999,1,-1.8,92.893,-46.2,1.334,5099.1,0.6098372781065089,0.03106508875739645
12504,33,1,999,0,-0.1,93.798,-40.4,4.86,5195.8,0.6105706021561925,0.03133491103514769
12505,33,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0.6105706021561925,0.03133491103514769
12506,39,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12507,45,2,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
12508,51,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
12509,37,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12510,39,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12511,30,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
12512,40,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12513,32,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
12514,48,1,999,1,-1.8,93.075,-47.1,1.365,5099.1,0.6098372781065089,0.03106508875739645
12515,64,1,999,0,-3.0,92.713,-33.0,0.714,5023.5,0.6105706021561925,0.03133491103514769
12516,29,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12517,29,1,6,1,-1.7,94.215,-40.3,0.81,4991.6,0.5898876404494382,0.038202247191011236
12518,40,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
12519,40,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
12520,38,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
12521,28,3,999,0,1.1,93.994,-36.4,4.864,5191.0,0.6105706021561925,0.03133491103514769
12522,52,22,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
12523,50,2,9,3,-1.1,94.767,-50.8,1.049,4963.6,0.5898876404494382,0.038202247191011236
12524,34,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
12525,67,2,999,0,-1.8,93.075,-47.1,1.415,5099.1,0.6105706021561925,0.03133491103514769
12526,33,8,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
12527,49,2,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
12528,32,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
12529,28,1,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
12530,39,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12531,60,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12532,48,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,0.6105706021561925,0.03133491103514769
12533,55,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0.6105706021561925,0.03133491103514769
12534,40,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0.6105706021561925,0.03133491103514769
12535,43,2,999,0,1.1,93.994,-36.4,4.864,5191.0,0.6105706021561925,0.03133491103514769
12536,29,1,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
12537,48,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12538,44,3,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
12539,32,3,999,0,-3.4,92.431,-26.9,0.722,5017.5,0.6105706021561925,0.03133491103514769
12540,46,2,999,0,-1.8,92.893,-46.2,1.299,5099.1,0.6105706021561925,0.03133491103514769
12541,50,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,0.6105706021561925,0.03133491103514769
12542,28,1,999,0,-2.9,92.201,-31.4,0.861,5076.2,0.6105706021561925,0.03133491103514769
12543,49,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,0.6105706021561925,0.03133491103514769
12544,42,2,999,0,-1.8,92.893,-46.2,1.291,5099.1,0.6105706021561925,0.03133491103514769
12545,33,4,999,0,1.1,93.994,-36.4,4.86,5191.0,0.6105706021561925,0.03133491103514769
12546,34,5,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
12547,36,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
12548,50,1,999,0,1.4,93.918,-42.7,4.968,5228.1,0.6105706021561925,0.03133491103514769
12549,46,2,999,0,-1.8,92.893,-46.2,1.244,5099.1,0.6105706021561925,0.03133491103514769
12550,53,1,999,1,-2.9,92.963,-40.8,1.26,5076.2,0.6098372781065089,0.03106508875739645
12551,37,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0.6105706021561925,0.03133491103514769
12552,54,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
12553,27,1,999,0,-3.0,92.713,-33.0,0.708,5023.5,0.6105706021561925,0.03133491103514769
12554,34,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0.6105706021561925,0.03133491103514769
12555,43,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,0.6105706021561925,0.03133491103514769
12556,41,4,999,0,-1.8,93.075,-47.1,1.423,5099.1,0.6105706021561925,0.03133491103514769
12557,33,1,999,0,-1.8,93.075,-47.1,1.435,5099.1,0.6105706021561925,0.03133491103514769
12558,37,1,999,1,-1.8,92.893,-46.2,1.299,5099.1,0.6098372781065089,0.03106508875739645
12559,36,3,999,0,-1.8,92.893,-46.2,1.313,5099.1,0.6105706021561925,0.03133491103514769
12560,50,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
12561,42,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,0.6105706021561925,0.03133491103514769
12562,39,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
12563,49,1,999,0,-1.8,93.075,-47.1,1.479,5099.1,0.6105706021561925,0.03133491103514769
12564,51,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12565,32,7,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
12566,31,1,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
12567,31,1,6,3,-1.7,94.215,-40.3,0.835,4991.6,0.5898876404494382,0.038202247191011236
12568,47,3,999,0,1.4,94.465,-41.8,4.866,5228.1,0.6105706021561925,0.03133491103514769
12569,39,2,999,0,1.4,93.918,-42.7,4.956,5228.1,0.6105706021561925,0.03133491103514769
12570,42,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12571,29,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
12572,43,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,0.6105706021561925,0.03133491103514769
12573,38,2,999,0,-1.1,94.199,-37.5,0.878,4963.6,0.6105706021561925,0.03133491103514769
12574,39,4,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
12575,49,3,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
12576,49,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12577,37,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0.6105706021561925,0.03133491103514769
12578,33,1,12,2,-1.8,92.893,-46.2,1.266,5099.1,0.6098372781065089,0.03106508875739645
12579,30,1,999,0,-3.4,92.379,-29.8,0.788,5017.5,0.6105706021561925,0.03133491103514769
12580,35,5,999,0,1.4,93.444,-36.1,4.967,5228.1,0.6105706021561925,0.03133491103514769
12581,48,1,999,0,1.4,93.918,-42.7,4.968,5228.1,0.6105706021561925,0.03133491103514769
12582,36,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0.6105706021561925,0.03133491103514769
12583,35,2,999,0,1.4,93.918,-42.7,4.961,5228.1,0.6105706021561925,0.03133491103514769
12584,40,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
12585,50,3,999,0,1.1,93.994,-36.4,4.86,5191.0,0.6105706021561925,0.03133491103514769
12586,34,2,999,0,-3.4,92.379,-29.8,0.813,5017.5,0.6105706021561925,0.03133491103514769
12587,30,2,999,0,-1.1,94.767,-50.8,1.039,4963.6,0.6105706021561925,0.03133491103514769
12588,24,2,999,0,-2.9,92.469,-33.6,1.072,5076.2,0.6105706021561925,0.03133491103514769
12589,36,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,0.6105706021561925,0.03133491103514769
12590,33,1,999,0,-1.8,92.893,-46.2,1.25,5099.1,0.6105706021561925,0.03133491103514769
12591,39,3,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
12592,46,4,999,0,1.4,93.918,-42.7,4.961,5228.1,0.6105706021561925,0.03133491103514769
12593,34,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0.6105706021561925,0.03133491103514769
12594,55,5,999,0,1.4,94.465,-41.8,4.96,5228.1,0.6105706021561925,0.03133491103514769
12595,65,1,999,1,-2.9,92.201,-31.4,0.861,5076.2,0.6098372781065089,0.03106508875739645
12596,34,4,999,0,-1.8,92.893,-46.2,1.334,5099.1,0.6105706021561925,0.03133491103514769
12597,37,2,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
12598,45,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0.6105706021561925,0.03133491103514769
12599,27,4,999,0,-1.8,92.893,-46.2,1.313,5099.1,0.6105706021561925,0.03133491103514769
12600,54,1,999,1,-1.8,93.075,-47.1,1.479,5099.1,0.6098372781065089,0.03106508875739645
12601,51,1,0,1,-1.8,93.075,-47.1,1.365,5099.1,0.5898876404494382,0.038202247191011236
12602,55,5,999,0,1.4,93.918,-42.7,4.958,5228.1,0.6105706021561925,0.03133491103514769
12603,39,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,0.6105706021561925,0.03133491103514769
12604,36,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
12605,33,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12606,41,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12607,43,3,999,1,-1.8,92.893,-46.2,1.266,5099.1,0.6098372781065089,0.03106508875739645
12608,35,1,11,2,-1.7,94.215,-40.3,0.835,4991.6,0.5898876404494382,0.038202247191011236
12609,31,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
12610,35,1,999,0,1.1,93.994,-36.4,4.858,5191.0,0.6105706021561925,0.03133491103514769
12611,34,3,999,0,-1.8,92.893,-46.2,1.334,5099.1,0.6105706021561925,0.03133491103514769
12612,36,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
12613,28,1,999,0,-2.9,92.201,-31.4,0.879,5076.2,0.6105706021561925,0.03133491103514769
12614,65,1,3,3,-1.1,94.601,-49.5,0.985,4963.6,0.5898876404494382,0.038202247191011236
12615,57,3,999,0,-2.9,92.469,-33.6,1.059,5076.2,0.6105706021561925,0.03133491103514769
12616,35,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
12617,34,2,999,2,-1.8,93.075,-47.1,1.423,5099.1,0.6098372781065089,0.03106508875739645
12618,40,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
12619,58,1,999,2,-1.8,93.369,-34.8,0.635,5008.7,0.6098372781065089,0.03106508875739645
12620,31,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0.6105706021561925,0.03133491103514769
12621,46,1,999,0,1.4,94.465,-41.8,4.866,5228.1,0.6105706021561925,0.03133491103514769
12622,38,7,999,0,-1.8,92.893,-46.2,1.244,5099.1,0.6105706021561925,0.03133491103514769
12623,42,3,999,0,-1.8,92.893,-46.2,1.327,5099.1,0.6105706021561925,0.03133491103514769
12624,35,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12625,34,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
12626,53,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
12627,31,1,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
12628,40,2,999,0,1.4,93.918,-42.7,4.966,5228.1,0.6105706021561925,0.03133491103514769
12629,51,2,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
12630,29,2,999,0,-1.8,92.893,-46.2,1.264,5099.1,0.6105706021561925,0.03133491103514769
12631,37,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0.6105706021561925,0.03133491103514769
12632,31,3,4,1,-3.4,92.431,-26.9,0.728,5017.5,0.5898876404494382,0.038202247191011236
12633,31,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
12634,36,3,999,0,-0.1,93.2,-42.0,4.153,5195.8,0.6105706021561925,0.03133491103514769
12635,42,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
12636,38,3,999,0,1.4,94.465,-41.8,4.959,5228.1,0.6105706021561925,0.03133491103514769
12637,33,10,999,0,-1.8,92.843,-50.0,1.602,5099.1,0.6105706021561925,0.03133491103514769
12638,50,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0.6105706021561925,0.03133491103514769
